MGI.symbol,rowname,Ins.1787,Ins.1788
Vmn2r125,ENSMUSG00000096042,0,0
ENSMUSG00000095742,ENSMUSG00000095742,0,1
Gm3027,ENSMUSG00000090577,0,0
Gm6486,ENSMUSG00000090701,0,0
Gm3053,ENSMUSG00000091936,0,0
Gm8715,ENSMUSG00000091483,0,0
Gm15772,ENSMUSG00000062353,7,17
Cdk6,ENSMUSG00000040274,9,11
Fam133b,ENSMUSG00000058503,337,517
1700109H08Rik,ENSMUSG00000008307,0,2
Rbm48,ENSMUSG00000040302,86,112
Pex1,ENSMUSG00000005907,171,217
Gatad1,ENSMUSG00000007415,915,1143
Tmbim7,ENSMUSG00000014529,0,0
Ankib1,ENSMUSG00000040351,311,545
Krit1,ENSMUSG00000000600,339,405
Lrrd1,ENSMUSG00000040367,1,18
Mterf1a,ENSMUSG00000040429,18,40
Akap9,ENSMUSG00000040407,936,1311
Cyp51,ENSMUSG00000001467,548,926
Mterf1b,ENSMUSG00000053178,17,15
Fzd1,ENSMUSG00000044674,88,134
Gm15750,ENSMUSG00000083921,0,0
Cdk14,ENSMUSG00000028926,2235,3329
Pttg1ip2,ENSMUSG00000079666,4,1
Cldn12,ENSMUSG00000046798,500,731
Gtpbp10,ENSMUSG00000040464,55,89
Gm8773,ENSMUSG00000073234,2,8
Cfap69,ENSMUSG00000040473,118,187
Steap2,ENSMUSG00000015653,175,225
Steap1,ENSMUSG00000015652,0,0
Gm15459,ENSMUSG00000100801,0,0
Gm23838,ENSMUSG00000088692,0,0
Gm24686,ENSMUSG00000088380,0,0
Zfp804b,ENSMUSG00000092094,3,6
Gm24525,ENSMUSG00000064851,0,6
Tubb4b-ps1,ENSMUSG00000095159,0,1
Tex47,ENSMUSG00000040514,0,0
Gm4960,ENSMUSG00000098077,0,5
Gm8802,ENSMUSG00000081226,2,1
Steap4,ENSMUSG00000012428,1,0
Gm15731,ENSMUSG00000086528,0,0
Sri,ENSMUSG00000003161,683,800
Gm15730,ENSMUSG00000082867,0,0
Adam22,ENSMUSG00000040537,1107,1680
Gm21759,ENSMUSG00000094226,0,0
Gm23993,ENSMUSG00000088103,0,0
Dbf4,ENSMUSG00000002297,28,15
Slc25a40,ENSMUSG00000054099,61,81
Rundc3b,ENSMUSG00000040570,282,464
Abcb1a,ENSMUSG00000040584,222,223
Gm5106,ENSMUSG00000097279,0,0
Abcb1b,ENSMUSG00000028970,24,36
Abcb4,ENSMUSG00000042476,47,70
Crot,ENSMUSG00000003623,299,405
Gm15610,ENSMUSG00000078183,0,1
Gm37153,ENSMUSG00000102921,0,0
Gm15611,ENSMUSG00000084923,0,0
Tmem243,ENSMUSG00000079659,92,110
Dmtf1,ENSMUSG00000042508,557,667
Gm24666,ENSMUSG00000089562,0,0
Gm7332,ENSMUSG00000080875,2,1
Gm15734,ENSMUSG00000089926,0,0
Elapor2,ENSMUSG00000056004,209,313
Gm15733,ENSMUSG00000086115,0,0
Mir879,ENSMUSG00000077896,0,0
Grm3,ENSMUSG00000003974,581,729
Gm23312,ENSMUSG00000089399,0,0
Gm6586,ENSMUSG00000091487,0,0
Gm10482,ENSMUSG00000073226,0,0
Gm28685,ENSMUSG00000100895,0,0
Gm5152,ENSMUSG00000069355,0,0
Gm17091,ENSMUSG00000091817,0,0
Gm6455,ENSMUSG00000091422,0,0
Gm8857,ENSMUSG00000091933,0,0
Gm8871,ENSMUSG00000095710,0,0
Gm8879,ENSMUSG00000094025,0,0
Gm5861,ENSMUSG00000095918,0,0
Gm8890,ENSMUSG00000096846,0,0
Speer1,ENSMUSG00000095829,0,0
Gm8897,ENSMUSG00000096732,0,0
Gm8906,ENSMUSG00000095296,0,0
Gm6460,ENSMUSG00000091903,0,0
Gm8922,ENSMUSG00000094105,0,0
1700003C15Rik,ENSMUSG00000099391,0,0
Gm8926,ENSMUSG00000094205,0,0
Gm6465,ENSMUSG00000094036,0,0
4933402N22Rik,ENSMUSG00000067848,0,0
Gm29066,ENSMUSG00000099516,0,0
Gm38242,ENSMUSG00000103740,0,0
Sema3d,ENSMUSG00000040254,20,34
Gm10481,ENSMUSG00000096810,2,1
Gm10108,ENSMUSG00000062038,0,0
Sema3a,ENSMUSG00000028883,173,234
Gm6647,ENSMUSG00000090991,0,0
Speer3,ENSMUSG00000067855,0,0
Gm6650,ENSMUSG00000090793,0,0
Sema3e,ENSMUSG00000063531,145,208
Gm4128,ENSMUSG00000085352,0,0
Pclo,ENSMUSG00000061601,2082,2842
Gm26918,ENSMUSG00000097976,0,0
Gm26954,ENSMUSG00000098233,0,0
Gm9758,ENSMUSG00000033219,0,0
Speer4e,ENSMUSG00000091255,0,0
Gm10354,ENSMUSG00000072188,0,0
Gm17019,ENSMUSG00000091897,0,0
Gm21847,ENSMUSG00000094230,0,0
Speer4d,ENSMUSG00000070933,0,0
4930572O03Rik,ENSMUSG00000069720,0,0
Speer4cos,ENSMUSG00000089871,0,0
Speer4c,ENSMUSG00000073208,0,0
Gm3510,ENSMUSG00000096936,15,96
Cacna2d1,ENSMUSG00000040118,2155,2959
Gm8984,ENSMUSG00000097941,0,0
Hgf,ENSMUSG00000028864,3,13
Gm8991,ENSMUSG00000059179,0,0
Cdhr17,ENSMUSG00000099854,0,0
Gm6673,ENSMUSG00000091273,0,0
Speer4f2,ENSMUSG00000091827,0,0
Gm21999,ENSMUSG00000090750,0,0
Speer4f1,ENSMUSG00000058643,0,0
Sema3c,ENSMUSG00000028780,147,182
Cd36,ENSMUSG00000002944,11,17
Gnat3,ENSMUSG00000028777,0,0
Gnai1,ENSMUSG00000057614,1474,2353
Gm23822,ENSMUSG00000089364,0,0
4921504A21Rik,ENSMUSG00000097626,18,14
Magi2,ENSMUSG00000040003,713,1070
Gm25335,ENSMUSG00000088668,0,0
Gm25761,ENSMUSG00000077171,0,0
Gm29254,ENSMUSG00000073174,6,0
Phtf2,ENSMUSG00000039987,114,194
Rpl31-ps5,ENSMUSG00000082716,0,0
Tmem60,ENSMUSG00000045435,301,458
Rsbn1l,ENSMUSG00000039968,312,449
A630072M18Rik,ENSMUSG00000101013,58,72
Ptpn12,ENSMUSG00000028771,168,231
Gm22490,ENSMUSG00000087813,0,0
Rpl31-ps21,ENSMUSG00000096269,1,0
Gsap,ENSMUSG00000039934,26,38
Ccdc146,ENSMUSG00000064280,3,0
Fgl2,ENSMUSG00000039899,32,37
Fam185a,ENSMUSG00000047221,118,183
Fbxl13,ENSMUSG00000048520,0,0
Lrrc17,ENSMUSG00000039883,4,5
Armc10,ENSMUSG00000038525,185,323
Napepld,ENSMUSG00000044968,167,191
Gm15719,ENSMUSG00000081242,0,0
Pmpcb,ENSMUSG00000029017,554,814
Gm15715,ENSMUSG00000083006,0,0
Dnajc2,ENSMUSG00000029014,404,574
Psmc2,ENSMUSG00000028932,1279,1732
Slc26a5,ENSMUSG00000029015,0,0
Reln,ENSMUSG00000042453,262,357
Gm16111,ENSMUSG00000090008,0,0
Gm10475,ENSMUSG00000073152,0,0
Dnaja1-ps,ENSMUSG00000090197,0,0
Gm16113,ENSMUSG00000089910,0,0
Gm16112,ENSMUSG00000089793,0,0
Gm16110,ENSMUSG00000090226,0,0
Gm25459,ENSMUSG00000088578,0,0
Orc5,ENSMUSG00000029012,100,187
Gm15421,ENSMUSG00000084235,0,0
6030443J06Rik,ENSMUSG00000097207,3,17
Rpl17-ps5,ENSMUSG00000081855,0,0
Gm24512,ENSMUSG00000092704,0,0
Gm21846,ENSMUSG00000094832,6,14
Gm6564,ENSMUSG00000060879,1,1
5031425E22Rik,ENSMUSG00000073147,167,281
Kmt2e,ENSMUSG00000029004,1504,1997
Srpk2,ENSMUSG00000062604,2637,3530
Pus7,ENSMUSG00000057541,101,130
Rint1,ENSMUSG00000028999,132,213
4933427G23Rik,ENSMUSG00000086697,0,0
Gm22054,ENSMUSG00000065329,0,0
Tomm7,ENSMUSG00000028998,2081,3024
2700038G22Rik,ENSMUSG00000097180,5,7
Hycc1,ENSMUSG00000028995,275,303
Klhl7,ENSMUSG00000028986,508,679
Nupl2,ENSMUSG00000048439,51,109
Gm5575,ENSMUSG00000099891,7,14
Gm9836,ENSMUSG00000081071,0,0
Kcnh2,ENSMUSG00000038319,146,298
Gm15589,ENSMUSG00000086729,0,0
Nos3,ENSMUSG00000028978,60,80
Gm15587,ENSMUSG00000086769,5,6
Atg9b,ENSMUSG00000038295,41,70
Abcb8,ENSMUSG00000028973,282,423
Asic3,ENSMUSG00000038276,0,0
Cdk5,ENSMUSG00000028969,824,1162
Slc4a2,ENSMUSG00000028962,93,120
Fastk,ENSMUSG00000028959,652,918
Gm22333,ENSMUSG00000088696,0,0
Tmub1,ENSMUSG00000028958,177,300
Gm10472,ENSMUSG00000104190,2,0
Agap3,ENSMUSG00000023353,721,907
Gbx1,ENSMUSG00000067724,2,0
Asb10,ENSMUSG00000038204,1,0
Iqca1l,ENSMUSG00000038199,0,0
Abcf2,ENSMUSG00000028953,197,180
Gm10221,ENSMUSG00000067719,1,3
Chpf2,ENSMUSG00000038181,303,508
Smarcd3,ENSMUSG00000028949,1038,1646
Mir671,ENSMUSG00000076387,0,0
1700022A21Rik,ENSMUSG00000038165,0,0
Nub1,ENSMUSG00000028954,732,1202
Gm26648,ENSMUSG00000097275,0,0
Wdr86,ENSMUSG00000055235,9,5
Crygn,ENSMUSG00000038135,3,11
Rheb,ENSMUSG00000028945,1295,1765
Prkag2,ENSMUSG00000028944,448,587
Prkag2os2,ENSMUSG00000087314,0,0
Prkag2os1,ENSMUSG00000086446,0,0
1500035N22Rik,ENSMUSG00000059631,15,41
2900005J15Rik,ENSMUSG00000043833,23,10
Galntl5,ENSMUSG00000028938,0,0
E130116L18Rik,ENSMUSG00000054116,0,0
Galnt11,ENSMUSG00000038072,222,326
Kmt2c,ENSMUSG00000038056,618,907
Hspe1-ps3,ENSMUSG00000092344,0,1
Gm20432,ENSMUSG00000092181,0,0
Gm18343,ENSMUSG00000092510,0,0
Gm22656,ENSMUSG00000077387,0,0
Cct8l1,ENSMUSG00000038044,0,0
1700096K18Rik,ENSMUSG00000101856,33,47
Gm10062,ENSMUSG00000059244,0,0
Xrcc2,ENSMUSG00000028933,28,52
Actr3b,ENSMUSG00000056367,145,218
Gm21083,ENSMUSG00000096878,0,0
Gm21671,ENSMUSG00000095550,0,0
Gm21698,ENSMUSG00000096045,0,0
Gm1979,ENSMUSG00000091049,0,0
Gm5067,ENSMUSG00000090671,0,0
Gm5862,ENSMUSG00000067700,0,0
Speer4a,ENSMUSG00000073119,0,0
Gm7347,ENSMUSG00000073117,0,0
Gm10471,ENSMUSG00000073116,0,0
5031410I06Rik,ENSMUSG00000051940,0,0
Gm10220,ENSMUSG00000067698,0,0
Gm7361,ENSMUSG00000059645,0,7
4930584F24Rik,ENSMUSG00000029044,0,0
Dpp6,ENSMUSG00000061576,465,708
Gm16056,ENSMUSG00000080941,0,0
Gm16057,ENSMUSG00000081970,0,0
Speer4b,ENSMUSG00000048703,0,0
Gm16058,ENSMUSG00000086505,0,0
Paxip1,ENSMUSG00000002221,261,376
Htr5a,ENSMUSG00000039106,78,114
Gm26608,ENSMUSG00000097673,0,0
Insig1,ENSMUSG00000045294,393,746
En2,ENSMUSG00000039095,0,4
Cnpy1,ENSMUSG00000044681,0,0
Rbm33,ENSMUSG00000048271,331,461
Shh,ENSMUSG00000002633,21,14
9530036O11Rik,ENSMUSG00000097726,11,21
Rnf32,ENSMUSG00000029130,61,106
Gm7420,ENSMUSG00000089975,0,0
Lmbr1,ENSMUSG00000010721,415,581
4632411P08Rik,ENSMUSG00000097561,10,18
Nom1,ENSMUSG00000001569,223,326
Mnx1,ENSMUSG00000001566,0,0
Gm6083,ENSMUSG00000078182,0,0
Ube3c,ENSMUSG00000039000,562,953
Gm5129,ENSMUSG00000053121,0,0
Dnajb6,ENSMUSG00000029131,267,382
Il6,ENSMUSG00000025746,0,0
Tyms,ENSMUSG00000025747,19,53
3110082J24Rik,ENSMUSG00000086815,2,5
Garem2,ENSMUSG00000044576,68,96
Hadha,ENSMUSG00000025745,308,438
Hadhb,ENSMUSG00000059447,273,385
Mir1960,ENSMUSG00000088113,0,0
Adgrf3,ENSMUSG00000067642,0,0
Selenoi,ENSMUSG00000075703,230,220
Gm16288,ENSMUSG00000085099,0,0
Drc1,ENSMUSG00000073102,100,181
Otof,ENSMUSG00000062372,75,132
Fam166c,ENSMUSG00000029182,0,0
Cib4,ENSMUSG00000053194,0,0
Gm9899,ENSMUSG00000053214,0,2
Kcnk3,ENSMUSG00000049265,188,266
Slc35f6,ENSMUSG00000029175,153,289
Mir5625,ENSMUSG00000093710,0,0
Cenpa,ENSMUSG00000029177,23,33
Dpysl5,ENSMUSG00000029168,196,298
Mapre3,ENSMUSG00000029166,2470,3462
Gm15461,ENSMUSG00000087258,0,0
Tmem214,ENSMUSG00000038828,318,422
Agbl5,ENSMUSG00000029165,44,90
Ost4,ENSMUSG00000038803,347,452
Emilin1,ENSMUSG00000029163,13,12
Khk,ENSMUSG00000029162,73,99
Cgref1,ENSMUSG00000029161,325,469
Abhd1,ENSMUSG00000006638,27,32
Preb,ENSMUSG00000045302,519,852
Tcf23,ENSMUSG00000006642,2,2
Slc5a6,ENSMUSG00000006641,169,152
Atraid,ENSMUSG00000013622,715,1060
Cad,ENSMUSG00000013629,98,122
Slc30a3,ENSMUSG00000029151,1540,1929
Gm9924,ENSMUSG00000104299,23,3
Dnajc5g,ENSMUSG00000053856,0,0
Trim54,ENSMUSG00000062077,233,422
Ucn,ENSMUSG00000038676,65,63
Gm29609,ENSMUSG00000101678,5,3
Eif2b4,ENSMUSG00000029145,313,469
Snx17,ENSMUSG00000029146,481,693
Zfp513,ENSMUSG00000043059,147,245
Ppm1g,ENSMUSG00000029147,470,715
Gm9970,ENSMUSG00000055424,0,0
Nrbp1,ENSMUSG00000029148,392,692
Krtcap3,ENSMUSG00000029149,2,11
Ift172,ENSMUSG00000038564,396,508
Fndc4,ENSMUSG00000038552,737,1043
Gckr,ENSMUSG00000059434,0,3
Zfp512,ENSMUSG00000062761,268,401
Ccdc121,ENSMUSG00000029138,0,2
Gpn1,ENSMUSG00000064037,261,449
Supt7l,ENSMUSG00000053134,104,198
Slc4a1ap,ENSMUSG00000029141,250,394
Rbks,ENSMUSG00000029136,14,6
Mir3473e,ENSMUSG00000099301,0,0
Babam2,ENSMUSG00000052139,164,252
Gm10463,ENSMUSG00000102759,2,5
Fosl2,ENSMUSG00000029135,238,324
Plb1,ENSMUSG00000029134,0,5
Gm15615,ENSMUSG00000081200,0,0
Ppp1cb,ENSMUSG00000014956,3456,4564
Gm15613,ENSMUSG00000080753,0,0
Gm15614,ENSMUSG00000085234,0,0
Yes1,ENSMUSG00000014932,85,130
Gm2420,ENSMUSG00000082305,0,0
Pisd,ENSMUSG00000023452,290,430
Prr14l,ENSMUSG00000054280,308,363
Depdc5,ENSMUSG00000037426,297,449
Gm24003,ENSMUSG00000089080,0,0
Ywhah,ENSMUSG00000018965,3805,5570
Rpl35a-ps5,ENSMUSG00000093885,0,1
Slc5a1,ENSMUSG00000011034,0,0
Gm15936,ENSMUSG00000081022,0,0
5033423K11Rik,ENSMUSG00000081618,0,0
Spon2,ENSMUSG00000037379,0,0
Ctbp1,ENSMUSG00000037373,1953,2953
Gm20465,ENSMUSG00000092275,0,0
Maea,ENSMUSG00000079562,600,838
Uvssa,ENSMUSG00000037355,122,197
Nkx1-1,ENSMUSG00000029112,0,0
Fam53a,ENSMUSG00000037339,239,264
Gm9903,ENSMUSG00000097271,3,9
Slbp,ENSMUSG00000004642,23,34
Tmem129,ENSMUSG00000019295,249,290
Tacc3,ENSMUSG00000037313,24,46
Fgfr3,ENSMUSG00000054252,651,868
Letm1,ENSMUSG00000005299,1028,1380
Gm10059,ENSMUSG00000059064,0,0
Nsd2,ENSMUSG00000057406,1160,1519
Nelfa,ENSMUSG00000029111,273,318
Mir7024,ENSMUSG00000098830,0,0
Gm1673,ENSMUSG00000070858,665,951
Nat8l,ENSMUSG00000048142,3287,4468
Poln,ENSMUSG00000045102,0,3
Haus3,ENSMUSG00000079555,55,108
Gm25918,ENSMUSG00000077454,0,0
Mxd4,ENSMUSG00000037235,1653,1953
Zfyve28,ENSMUSG00000037224,270,438
Gm15513,ENSMUSG00000086291,72,133
Rnf4,ENSMUSG00000029110,605,871
Fam193a,ENSMUSG00000037210,390,589
Gm26931,ENSMUSG00000098062,0,0
Tnip2,ENSMUSG00000059866,91,124
Sh3bp2,ENSMUSG00000054520,17,12
Gm22847,ENSMUSG00000088332,0,0
Add1,ENSMUSG00000029106,1990,2458
Mir7036b,ENSMUSG00000099082,0,0
Mfsd10,ENSMUSG00000001082,68,184
Nop14,ENSMUSG00000036693,244,360
Gm15522,ENSMUSG00000085166,0,0
Grk4,ENSMUSG00000052783,22,27
Htt,ENSMUSG00000029104,802,1208
Msantd1,ENSMUSG00000051246,12,40
Rgs12,ENSMUSG00000029101,752,1386
Mir3097,ENSMUSG00000093097,0,0
Hgfac,ENSMUSG00000029102,0,0
Dok7,ENSMUSG00000044716,142,179
Lrpap1,ENSMUSG00000029103,1438,2007
Adra2c,ENSMUSG00000045318,315,465
E130018O15Rik,ENSMUSG00000055944,0,0
Hmx1,ENSMUSG00000067438,0,0
4930442P19Rik,ENSMUSG00000103608,0,0
Cpz,ENSMUSG00000036596,0,0
Plk-ps1,ENSMUSG00000083907,0,0
Trmt44,ENSMUSG00000029097,22,27
4931431C16Rik,ENSMUSG00000055061,0,0
Acox3,ENSMUSG00000029098,146,223
Htra3,ENSMUSG00000029096,30,40
Sh3tc1,ENSMUSG00000036553,11,2
Gm15650,ENSMUSG00000087703,0,2
Ablim2,ENSMUSG00000029095,1090,1592
Afap1,ENSMUSG00000029094,115,144
H2af-ps1,ENSMUSG00000082692,0,0
Sorcs2,ENSMUSG00000029093,326,378
Psapl1,ENSMUSG00000043430,0,0
Mir7689,ENSMUSG00000098884,0,0
2210406O10Rik,ENSMUSG00000039563,42,55
Grpel1,ENSMUSG00000029198,542,821
Tada2b,ENSMUSG00000029196,210,254
Ccdc96,ENSMUSG00000050677,16,18
Tbc1d14,ENSMUSG00000029192,197,296
D5Ertd579e,ENSMUSG00000029190,538,868
Gm24878,ENSMUSG00000089407,0,1
Gm25767,ENSMUSG00000089197,0,0
Bloc1s4,ENSMUSG00000060708,190,300
Mrfap1,ENSMUSG00000055302,1409,1921
Man2b2,ENSMUSG00000029119,37,45
Ppp2r2c,ENSMUSG00000029120,6259,8306
Ppp2r2cos,ENSMUSG00000087487,0,0
Wfs1,ENSMUSG00000039474,883,1402
Jakmip1,ENSMUSG00000063646,591,909
Gm26647,ENSMUSG00000097686,0,0
Crmp1,ENSMUSG00000029121,1256,1765
Evc,ENSMUSG00000029122,56,67
Evc2,ENSMUSG00000050248,84,124
Gm15732,ENSMUSG00000057290,0,1
Stk32b,ENSMUSG00000029123,11,24
Cytl1,ENSMUSG00000062329,0,3
Msx1,ENSMUSG00000048450,42,30
Stx18,ENSMUSG00000029125,240,304
Nsg1,ENSMUSG00000029126,2407,3926
Zbtb49,ENSMUSG00000029127,35,76
Lyar,ENSMUSG00000067367,115,142
Tmem128,ENSMUSG00000067365,346,474
Otop1,ENSMUSG00000051596,0,0
Gm26560,ENSMUSG00000097029,1,0
Drd5,ENSMUSG00000039358,9,8
Slc2a9,ENSMUSG00000005107,9,3
Gm15796,ENSMUSG00000089646,0,0
Wdr1,ENSMUSG00000005103,906,1363
Gm22249,ENSMUSG00000064419,0,0
4930421P07Rik,ENSMUSG00000086422,0,0
Zfp518b,ENSMUSG00000046572,90,134
Gm22779,ENSMUSG00000077273,0,0
Clnk,ENSMUSG00000039315,0,12
Clnkos,ENSMUSG00000079528,0,0
Gm25377,ENSMUSG00000077522,0,0
Hs3st1,ENSMUSG00000051022,401,450
Gm7816,ENSMUSG00000083261,3,0
Gm2810,ENSMUSG00000082938,0,5
Gm23022,ENSMUSG00000089393,0,0
Rab28,ENSMUSG00000029128,612,729
Nkx3-2,ENSMUSG00000049691,0,0
Bod1l,ENSMUSG00000061755,938,1427
Mir6414,ENSMUSG00000098264,0,0
Gm16223,ENSMUSG00000067285,0,0
Gm7854,ENSMUSG00000085720,9,6
Cpeb2,ENSMUSG00000039782,437,538
C1qtnf7,ENSMUSG00000061535,10,2
Gm15866,ENSMUSG00000087290,0,0
Cc2d2a,ENSMUSG00000039765,155,259
Fbxl5,ENSMUSG00000039753,493,809
Bst1,ENSMUSG00000029082,0,0
Cd38,ENSMUSG00000029084,22,6
Gm16014,ENSMUSG00000086479,0,0
Gm16015,ENSMUSG00000087281,0,0
Ppihl,ENSMUSG00000033036,0,0
Gm7882,ENSMUSG00000093859,0,0
Gm5292,ENSMUSG00000059565,2,0
Fgfbp1,ENSMUSG00000048373,17,3
Prom1,ENSMUSG00000029086,105,153
Gm16401,ENSMUSG00000072962,0,0
Tapt1,ENSMUSG00000046985,336,437
Ldb2,ENSMUSG00000039706,515,971
4930431F12Rik,ENSMUSG00000062496,0,0
Gm10205,ENSMUSG00000067331,0,0
D5Ertd615e,ENSMUSG00000029092,0,0
Qdpr,ENSMUSG00000015806,1611,2164
Clrn2,ENSMUSG00000049530,4,0
Lap3,ENSMUSG00000039682,500,700
Med28,ENSMUSG00000015804,760,1108
Fam184b,ENSMUSG00000015879,20,63
9630001P10Rik,ENSMUSG00000097825,23,28
Ncapg,ENSMUSG00000015880,0,3
Lcorl,ENSMUSG00000015882,79,194
Gm36401,ENSMUSG00000104342,0,0
Gm29036,ENSMUSG00000101587,0,0
Gm7931,ENSMUSG00000067321,0,0
Slit2,ENSMUSG00000031558,260,304
4930518C09Rik,ENSMUSG00000092309,0,0
Gm20475,ENSMUSG00000092559,0,2
Mir218-1,ENSMUSG00000065603,1,0
5730480H06Rik,ENSMUSG00000029089,58,57
Kcnip4,ENSMUSG00000029088,675,1046
Gm20700,ENSMUSG00000093502,0,0
Gm19031,ENSMUSG00000093748,0,0
Gm10025,ENSMUSG00000057577,0,0
Gm10048,ENSMUSG00000103544,0,0
Gm19932,ENSMUSG00000093490,0,0
Gm5555,ENSMUSG00000083477,1,0
Adgra3,ENSMUSG00000029090,63,98
Mir8117,ENSMUSG00000099124,0,0
Ppargc1a,ENSMUSG00000029167,949,1285
Mir6417,ENSMUSG00000098726,0,0
Dhx15,ENSMUSG00000029169,608,725
9230114K14Rik,ENSMUSG00000097145,86,70
Sod3,ENSMUSG00000072941,57,90
Ccdc149,ENSMUSG00000045790,478,667
Lgi2,ENSMUSG00000039252,226,268
Gm5866,ENSMUSG00000095078,0,0
8030423F21Rik,ENSMUSG00000052295,0,1
Sepsecs,ENSMUSG00000029173,92,132
Pi4k2b,ENSMUSG00000029186,11,22
Zcchc4,ENSMUSG00000029179,76,94
Anapc4,ENSMUSG00000029176,382,585
Gm23532,ENSMUSG00000077757,0,0
Slc34a2,ENSMUSG00000029188,0,0
Gm17182,ENSMUSG00000090642,0,0
Sel1l3,ENSMUSG00000029189,186,391
Smim20,ENSMUSG00000061461,288,391
Rbpj,ENSMUSG00000039191,135,193
Cckar,ENSMUSG00000029193,0,0
Tbc1d19,ENSMUSG00000039178,208,301
Stim2,ENSMUSG00000039156,588,777
Gm24235,ENSMUSG00000077507,0,0
Gm25513,ENSMUSG00000065795,0,0
Tent2-ps1,ENSMUSG00000083902,0,1
Gm23896,ENSMUSG00000088734,0,0
Gm24902,ENSMUSG00000088751,0,0
Gm23015,ENSMUSG00000077333,0,0
4932441J04Rik,ENSMUSG00000097216,65,57
Gm8121,ENSMUSG00000051116,0,0
Pcdh7,ENSMUSG00000029108,1209,1623
Gm37720,ENSMUSG00000103959,6,17
Gm22536,ENSMUSG00000088796,0,0
1700029E06Rik,ENSMUSG00000100557,0,0
Gm6632,ENSMUSG00000094696,0,0
Cbfa2t2-ps1,ENSMUSG00000087034,2,0
Gm23331,ENSMUSG00000088048,0,0
Gm23708,ENSMUSG00000077555,0,0
G6pd2,ENSMUSG00000089992,0,0
Gm22273,ENSMUSG00000077228,0,0
Arap2,ENSMUSG00000037999,956,1200
Dthd1,ENSMUSG00000090326,0,0
Nwd2,ENSMUSG00000090061,1825,2271
Gm3687,ENSMUSG00000090138,17,3
0610040J01Rik,ENSMUSG00000060512,21,24
Rell1,ENSMUSG00000047881,62,134
Gm15819,ENSMUSG00000087552,0,0
Gm25608,ENSMUSG00000077209,0,0
Pgm2,ENSMUSG00000029171,40,72
Gm22559,ENSMUSG00000087954,0,0
Tbc1d1,ENSMUSG00000029174,211,392
Gm15824,ENSMUSG00000083435,0,0
Gm15823,ENSMUSG00000081143,0,0
Gm6044,ENSMUSG00000083100,5,2
1700027F09Rik,ENSMUSG00000100911,0,0
Gm26761,ENSMUSG00000097668,1,4
Gm20033,ENSMUSG00000097640,24,42
Klf3,ENSMUSG00000029178,217,298
Tlr1,ENSMUSG00000044827,0,9
Tlr6,ENSMUSG00000051498,0,0
Fam114a1,ENSMUSG00000029185,39,52
Mir574,ENSMUSG00000077042,0,0
Tmem156,ENSMUSG00000037913,5,0
Klhl5,ENSMUSG00000054920,292,400
Wdr19,ENSMUSG00000037890,96,162
Rfc1,ENSMUSG00000029191,345,461
Klb,ENSMUSG00000029195,0,0
Rpl9,ENSMUSG00000047215,5413,7422
Lias,ENSMUSG00000029199,445,724
Ugdh,ENSMUSG00000029201,182,297
Smim14,ENSMUSG00000037822,1561,1982
Ube2k,ENSMUSG00000029203,1365,1859
Pds5a,ENSMUSG00000029202,52,69
Gm24399,ENSMUSG00000088494,0,0
N4bp2,ENSMUSG00000037795,37,87
Rhoh,ENSMUSG00000029204,9,4
Chrna9,ENSMUSG00000029205,0,0
9130230L23Rik,ENSMUSG00000054598,2,0
Rbm47,ENSMUSG00000070780,4,7
Gm26725,ENSMUSG00000097092,0,0
Gm22929,ENSMUSG00000093258,0,0
Gm15794,ENSMUSG00000084108,0,0
Nsun7,ENSMUSG00000029206,109,125
Apbb2,ENSMUSG00000029207,767,876
Uchl1os,ENSMUSG00000087601,0,0
Uchl1,ENSMUSG00000029223,7114,10149
Limch1,ENSMUSG00000037736,1300,2087
Gm6517,ENSMUSG00000082420,11,12
Gm15949,ENSMUSG00000085839,0,0
Gm15948,ENSMUSG00000086964,0,0
Phox2b,ENSMUSG00000012520,0,0
Tmem33,ENSMUSG00000037720,997,1228
Slc30a9,ENSMUSG00000029221,1450,1995
Bend4,ENSMUSG00000092060,46,56
Gm26756,ENSMUSG00000097840,7,16
Shisa3,ENSMUSG00000050010,5,8
Atp8a1,ENSMUSG00000037685,1734,2498
Gm15478,ENSMUSG00000085363,0,0
Gm15477,ENSMUSG00000087261,8,17
ENSMUSG00000095346,ENSMUSG00000095346,0,0
Gm5108,ENSMUSG00000094719,0,0
Grxcr1,ENSMUSG00000068082,0,0
Gm23605,ENSMUSG00000087880,0,0
Kctd8,ENSMUSG00000037653,48,55
Gm5867,ENSMUSG00000043484,0,0
Yipf7,ENSMUSG00000029158,2,0
Guf1,ENSMUSG00000029208,178,291
Gnpda2,ENSMUSG00000029209,273,445
Gm26044,ENSMUSG00000080566,0,0
Gm23661,ENSMUSG00000084579,0,0
Gm23067,ENSMUSG00000088863,0,0
Gabrg1,ENSMUSG00000001260,199,343
Gabra2,ENSMUSG00000000560,128,136
Cox7b2,ENSMUSG00000049387,6,29
Gabra4,ENSMUSG00000029211,1033,1614
Gabrb1,ENSMUSG00000029212,753,982
Gm15617,ENSMUSG00000080736,0,0
Gm15616,ENSMUSG00000082705,0,0
Commd8,ENSMUSG00000029213,493,670
Atp10d,ENSMUSG00000046808,15,22
Corin,ENSMUSG00000005220,0,1
Gm25768,ENSMUSG00000089195,0,0
Gm20647,ENSMUSG00000093400,0,0
